,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
xy_position,0.18650021451807783,-0.176271480511691,0.10917818087186017,-0.3495566442730991,0.31274842644041206,-0.11195862111696551,-0.022334498405550386,-0.02438672337471528,0.08438560819304876,-0.1772425514124856,0.17667390233270425,-0.41366174510662257,0.05547810811967837,-0.11769585266670642,-0.158107750233497,0.0732880033963377,-0.0670209547352641,-0.057942222894779086,-0.1771229140217072,-0.2723000803907767,-0.2597177520876454,-0.18414279382134063,-0.0316975916741072,0.1218918252047065,0.08887221186631782,-0.052732962216257194,0.01602482536483358,-0.1392570701330867,-0.17112592248778621,-0.08593928065046305,0.14058558255630424,0.09870381589765645,0.08128009486757264,0.10152057342753244,-0.01985391259927635,0.044317062462642325,0.1730141801797148,0.013208470309268926,-0.008181218072051405,0.16139690999002296,-0.1604341124096502,-0.014546767812743345,0.002590889678903692,-0.06559325227227551,0.16196289051817395,-0.12086449800850081,0.0061211610795649934,0.106634897405742
xz_velocity,0.13162422386183523,-0.10530295850156553,0.10046281257717912,-0.31621150367275247,0.35510150408331764,-0.13604003833164757,-0.06502131448097498,-0.0346440324847408,0.07466444331452077,-0.1936600143792411,0.18276456185614542,-0.3932223310308586,0.03357927673207544,-0.1014336905346306,-0.15288044645037063,0.11670922978557971,0.0303574063985826,-0.05898428931741847,-0.17350097845435164,-0.24347858642327252,-0.24993187176613113,-0.162847674212856,-0.0684228365584785,0.16003952377177694,0.032330826780398815,0.007463154075303061,0.036155970010990024,-0.10826748274445858,-0.19812200466685242,-0.06062416223341247,0.13838085957949833,0.09058957081737515,0.025769069950874964,0.13670945156368292,-0.019677430592984657,-0.06342732955110209,0.05803201973165025,-0.05618367546191937,0.08180326006669704,0.13405837987047003,-0.1611394432327426,-0.007661284645897276,-0.026867586075178057,-0.164986232522453,0.14107531567602294,-0.1490360621024184,0.002675229175264406,0.10399032377401529
xz_position,0.18650021451807783,-0.176271480511691,0.10917818087186017,-0.3495566442730991,0.31274842644041206,-0.11195862111696551,-0.022334498405550386,-0.02438672337471528,0.08438560819304876,-0.1772425514124856,0.17667390233270425,-0.41366174510662257,0.05547810811967837,-0.11769585266670642,-0.158107750233497,0.0732880033963377,-0.0670209547352641,-0.057942222894779086,-0.1771229140217072,-0.2723000803907767,-0.2597177520876454,-0.18414279382134063,-0.0316975916741072,0.1218918252047065,0.08887221186631782,-0.052732962216257194,0.01602482536483358,-0.1392570701330867,-0.17112592248778621,-0.08593928065046305,0.14058558255630424,0.09870381589765645,0.08128009486757264,0.10152057342753244,-0.01985391259927635,0.044317062462642325,0.1730141801797148,0.013208470309268926,-0.008181218072051405,0.16139690999002296,-0.1604341124096502,-0.014546767812743345,0.002590889678903692,-0.06559325227227551,0.16196289051817395,-0.12086449800850081,0.0061211610795649934,0.106634897405742
x_acc,-0.11846809421632079,0.16571676680385633,-0.15523276713408937,0.1281501878689933,-0.014515343440933168,0.17640398005582922,-0.0589771489704388,0.13716282829956328,0.015104886307563617,-0.02139891450034482,-0.030644382743252926,-0.10014140850412227,0.07133878806332325,-0.0653180530271916,-0.07273951856007692,-0.06366474381848541,-0.022226518340944346,-0.1490082386626627,0.15507242300741816,0.06389385133543858,-0.10112396603001547,-0.07140855200271513,0.13235969198645373,-0.1267582303766396,-0.07347486559675719,0.12694467534291706,0.09103595497347265,0.12022663045995696,0.0864288922353282,0.13234313134061296,-0.01421442894388539,0.0878711290801099,-0.0019182659688650198,0.05403138620373124,0.1374634618807011,0.08693885795735125,-0.0385972705983303,0.09424834320611161,0.04368530998036086,0.041613787093266595,-0.017844817089265216,-0.022858564806120932,0.0005427141805936146,-0.12897535501242885,0.05798841816488654,-0.12611238639917996,-0.04039652196295598,-0.0841405857001555
y_acc,-0.015023548071483105,0.022489783866270693,0.03565933872956156,0.0281114648952641,-0.03926842415212575,0.04786727820111071,0.05899879326948557,0.04549153215351791,-0.007879037254186655,0.037577753681505066,-0.15177970868545465,0.05751896281618514,0.14343030633064785,0.1494485374449015,-0.09020897573399009,0.0880656338086511,-0.005662949009674768,0.05126951439324759,-0.06419932393959697,-0.01836561527711076,0.012720717645173851,0.024040018335633614,-0.08196616843643963,0.012437697446211394,-0.00017666019159762284,0.022774920347135318,0.07803913771936807,0.026013291020635737,0.024365705084896362,-0.028353394654979196,0.04214363464743908,-0.022057365129097072,0.0012032843785749927,-0.014747134229297122,-0.08695516343517723,-0.061169800302220176,0.0008354824731551423,-0.07810284813156278,0.002737147287861322,-0.028041160480245794,0.0041582134444153,0.0351503977270979,0.024529424207917896,-0.06299185320137418,-0.005631300183502851,-0.03897173608513182,0.01275503687804891,0.008069363544507593
z_acc,0.043698812439216896,-0.0729411851916613,-0.023899592339037736,-0.12452829814218151,0.06973752496978484,-0.12657449712952984,-0.24827916873541375,-0.03848282811102636,0.0050107760026226866,0.03623657625614295,-0.03055593250526489,-0.06976492861307527,0.08184814163027519,-0.03103303145316484,-0.1475721073472876,0.02328268465683133,-0.023664973429317743,0.09479010749764372,-0.19623609079378015,-0.10029260144543745,-0.004134899774502797,-0.020386412830452567,-0.19362962392251656,0.018245824174271435,0.027099910831691314,-0.033725296124434916,-0.3382283455893171,-0.012586320893418372,0.02142273388784473,0.07022320231485644,-0.33566680314573694,-0.026066046701451878,0.04560242116334241,-0.13711510733200213,-0.15053037946943423,0.07392440747269056,0.11851064953274414,0.03283693320929874,-0.10478828188466274,0.027804151655237377,-0.056211651162478525,-0.10732899748651906,-0.17204186440923855,0.08112146906668058,0.20393896195632658,-0.0637049397047338,-0.17969375095988274,-0.04699977487850426
acceleration_magnitude,0.08680836304085157,0.0380244869400221,0.052989630109179287,-0.034722958823781784,0.06309410813044737,0.009775875773968589,0.02536158877179058,-0.05750407437882119,0.17418452369023518,-0.21824034739858644,0.09838370717625952,-0.02251444853919513,-0.04649283426970422,0.10674738163076676,-0.0240301875357685,0.10539049362071926,0.011706232200024768,0.038722727635447894,-0.03920339367712835,0.049948038980776446,0.003703399284949449,0.01701837626705561,0.06332657746969145,0.04301382625845066,0.09768267298036007,0.03719183405496579,0.004630312759048998,0.01174310016931502,-0.006108548796255941,0.018433474768677984,-0.01647658562356813,-0.0071076981499129804,0.12653279621895694,0.11554597482830763,0.1515431504337486,0.1569241154094857,-0.02692207406630065,0.09105828152027699,0.004689972528354095,0.054350475811896795,-0.04073980616717037,0.07420004172716965,0.1578238307145226,0.025705720312388648,-0.07338917273855808,0.058981884140259774,0.01000919511374548,0.037305466239520677
jerk_magnitude,-0.017560862809616457,0.021124973472011182,-0.03891589933661086,0.007166629194444999,0.012484035997207522,0.02596370974344587,-0.025644382219968384,0.024278174410144047,-0.0026441101822968723,0.002825523100906299,-0.03369438784773566,-0.005422917982896764,0.032596293182066034,0.006344309696863703,-0.023542375469367556,-0.0010167410104432975,0.003936961525219859,0.009172224030515395,-0.013667110803404795,-0.0063475032257970816,0.010992127426235425,0.005256904185916873,-0.016705622041943223,0.013135844041920067,0.0001664867406664721,-0.006547969494054761,-0.008249033871747155,-0.0041988740950209815,-0.0026074367362140805,0.0022782186573171476,-0.0018375679527827692,0.0011874611298273226,0.0035937555973654216,-0.013304760509642417,-0.005099541144045975,0.011688111014498733,0.012246485344516129,0.012599605207221603,-0.013096812384927266,0.004345265805374531,-2.8221428280035757e-05,-0.015414029953144007,-0.020248911668738896,0.003364863307745909,0.019976299003841725,-0.011225204593712654,-0.0169930162096453,-0.009629376215073806
